Date,Bangkok,Kanchanaburi,Kamphaeng Phet,Khon Kaen,Chanthaburi,Chachoengsao,Chonburi,Trang,Trat,Tak,Nakhon Pathom,Nakhon Phanom,Nakhon Ratchasima,Nakhon Si Thammarat,Nakhon Sawan,Nonthaburi,Narathiwat,Nan,Buriram,Pathum Thani,Prachuap Khiri Khan,Prachinburi,Phra Nakhon Si Ayutthaya,Phayao,Phichit,Phitsanulok,Phuket,Mukdahan,Yala,Rayong,Ratchaburi,Lopburi,Lampang,Lamphun,Sakon Nakhon,Songkhla,Satun,Samut Prakan,Samut Songkhram,Samut Sakhon,Saraburi,Sa Kaeo,Suphan Buri,Surat Thani,Sukhothai,Nong Khai,Udon Thani,Uttaradit,Uthai Thani,Ubon Ratchathani,Chiang Rai,ChiangMai,Phetchabun,Loei,Mae Hong Son,Phrae
2018-07-06,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,7.0,,,,,,,,,,,,,,,,
2018-07-07,8.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,9.5,,,,,,,,,,,,,,,,
2018-07-08,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,10.0,,,,,,,,,,,,,,,,
2018-07-09,9.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,10.5,,,,,,,,,,,,,,,,
2018-07-10,9.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,10.5,,,,,,,,,,,,,,,,
2018-07-11,5.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,8.5,,,,,,,,,,,,,,,,
2018-07-12,7.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,8.5,,,,,,,,,,,,,,,,
2018-07-13,7.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,8.0,,,,,,,,,,,,,,,,
2018-07-14,10.08333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,9.0,,,,,,,,,,,,,,,,
2018-07-15,7.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,5.5,,,,,,,,,,,,,,,,
2018-07-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,8.5,,,,,,,,,,,,,,,,
2018-07-17,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,7.5,,,,,,,,,,,,,,,,
2018-07-18,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,5.0,,,,,,,,,,,,,,,,
2018-07-19,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,3.0,,,,,,,,,,,,,,,,
2018-07-20,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,4.0,,,,,,,,,,,,,,,,
2018-07-21,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,7.0,,,,,,,,,,,,,,,,
2018-07-22,7.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,5.5,,,,,,,,,,,,,,,,
2018-07-23,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,9.0,,,,,,,,,,,,,,,,
2018-07-24,11.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,,13.0,,,,,,,,,,,,,,,,
2018-07-25,12.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,11.0,,,,,,,,,,,,,,,,
2018-07-26,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,11.5,,,,,,,,,,,,,,,,
2018-07-27,12.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,11.5,,,,,,,,,,,,,,,,
2018-07-28,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,9.5,,,,,,,,,,,,,,,,
2018-07-29,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,11.0,,,,,,,,,,,,,,,,
2018-07-30,10.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,13.0,,,,,,,,,,,,,,,,
2018-07-31,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,10.5,,,,,,,,,,,,,,,,
2018-08-01,10.08333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,11.5,,,,,,,,,,,,,,,,
2018-08-02,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,11.5,,,,,,,,,,,,,,,,
2018-08-03,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,12.5,,,,,,,,,,,,,,,,
2018-08-04,9.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,8.0,,,,,,,,,,,,,,,,
2018-08-05,8.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,7.5,,,,,,,,,,,,,,,,
2018-08-06,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,8.0,,,,,,,,,,,,,,,,
2018-08-07,11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,9.5,,,,,,,,,,,,,,,,
2018-08-08,14.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,14.5,,,,,,,,,,,,,,,,
2018-08-09,10.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,13.0,,,,,,,,,,,,,,,,
2018-08-10,10.41666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,12.0,,,,,,,,,,,,,,,,
2018-08-11,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,6.0,,,,,,,,,,,,,,,,
2018-08-12,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,7.0,,,,,,,,,,,,,,,,
2018-08-13,8.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,7.5,,,,,,,,,,,,,,,,
2018-08-14,8.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,7.0,,,,,,,,,,,,,,,,
2018-08-15,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,7.0,,,,,,,,,,,,,,,,
2018-08-16,8.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,8.5,,,,,,,,,,,,,,,,
2018-08-17,7.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,7.5,,,,,,,,,,,,,,,,
2018-08-18,5.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,
2018-08-19,5.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,5.0,,,,,,,,,,,,,,,,
2018-08-20,7.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,7.0,,,,,,,,,,,,,,,,
2018-08-21,13.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,12.5,,,,,,,,,,,,,,,,
2018-08-22,12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,11.5,,,,,,,,,,,,,,,,
2018-08-23,13.41666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,12.0,,,,,,,,,,,,,,,,
2018-08-24,11.08333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,10.0,,,,,,,,,,,,,,,,
2018-08-25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,
2018-08-26,8.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,7.0,,,,,,,,,,,,,,,,
2018-08-27,9.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,8.5,,,,,,,,,,,,,,,,
2018-08-28,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,9.0,,,,,,,,,,,,,,,,
2018-08-29,13.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,11.0,,,,,,,,,,,,,,,,
2018-08-30,7.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,7.5,,,,,,,,,,,,,,,,
2018-08-31,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,9.0,,,,,,,,,,,,,,,,
2018-09-01,10.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,8.5,,,,,,,,,,,,,,,,
2018-09-02,10.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,
2018-09-03,9.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,
2018-09-04,8.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,
2018-09-05,7.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,
2018-09-06,9.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,
2018-09-07,11.83333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,
2018-09-08,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,
2018-09-09,19.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,
2018-09-10,20.41666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,
2018-09-11,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,
2018-09-12,9.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,,
2018-09-13,10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,
2018-09-14,9.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,
2018-09-15,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,
2018-09-16,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,
2018-09-17,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
2018-09-18,6.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,4.5,,,,,,,,,,,,,,,,
2018-09-19,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,3.5,,,,,,,,,,,,,,,,
2018-09-20,13.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,,16.5,,,,,,,,,,,,,,,,
2018-09-21,14.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,,26.0,,,,,,,,,,,,,,,,
2018-09-22,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,17.5,,,,,,,,,,,,,,,,
2018-09-23,9.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,9.5,,,,,,,,,,,,,,,,
2018-09-24,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,11.0,,,,,,,,,,,,,,,,
2018-09-25,11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,11.0,,,,,,,,,,,,,,,,
2018-09-26,7.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,7.0,,,,,,,,,,,,,,,,
2018-09-27,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,5.5,,,,,,,,,,,,,,,,
2018-09-28,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,9.0,,,,,,,,,,,,,,,,
2018-09-29,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,9.5,,,,,,,,,,,,,,,,
2018-09-30,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,15.0,,,,,,,,,,,,,,,,
2018-10-01,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,13.5,,,,,,,,,,,,,,,,
2018-10-02,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,,17.5,,,,,,,,,,,,,,,,
2018-10-03,20.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,,31.0,,,,,,,,,,,,,,,,
2018-10-04,18.91666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,,26.5,,,,,,,,,,,,,,,,
2018-10-05,8.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,12.0,,,,,,,,,,,,,,,,
2018-10-06,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,15.0,,,,,,,,,,,,,,,,
2018-10-07,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,16.5,,,,,,,,,,,,,,,,
2018-10-08,14.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,19.0,,,,,,,,,,,,,,,,
2018-10-09,15.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,20.5,,,,,,,,,,,,,,,,
2018-10-10,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,19.0,,,,,,,,,,,,,,,,
2018-10-11,16.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,25.0,,,,,,,,,,,,,,,,
2018-10-12,10.83333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,22.0,,,,,,,,,,,,,,,,
2018-10-13,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,19.0,,,,,,,,,,,,,,,,
2018-10-14,16.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,24.5,,,,,,,,,,,,,,,,
2018-10-15,10.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,8.0,,,,,,,,,,,,,,,,
2018-10-16,9.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,6.5,,,,,,,,,,,,,,,,
2018-10-17,17.41666667,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,12.0,,8.0,,,,,,,,,,,,,,,,
2018-10-18,17.66666667,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,17.0,,7.0,,,,,,,,,,,,,,,,
2018-10-19,23.5,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,
2018-10-20,21.08333333,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,
2018-10-21,10.16666667,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,
2018-10-22,13.25,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,,
2018-10-23,18.16666667,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,
2018-10-24,21.08333333,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,
2018-10-25,27.33333333,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,27.4,,24.5,,,,,,,,,,,,,,,,
2018-10-26,21.58333333,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,21.0,,20.5,,,,,,,,,,,,,,,,
2018-10-27,20.16666667,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,23.6,,26.5,,,,,,,,,,,,,,,,
2018-10-28,15.25,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,17.0,,20.0,,,,,,,,,,,,,,,,
2018-10-29,22.91666667,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,23.8,,27.0,,,,,,,,,,,,,,,,
2018-10-30,20.83333333,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,22.0,,35.0,,,,,,,,,,,,,,,,
2018-10-31,21.5,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,25.8,,37.5,,,,,,,,,,,,,,,,
2018-11-01,26.16666667,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,31.0,,56.0,,,,,,,,,,,,,,,,
2018-11-02,30.91666667,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,35.6,,58.5,,,,,,,,,,,,,,,,
2018-11-03,37.91666667,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,41.4,,59.0,,,,,,,,,,,,,,,,
2018-11-04,34.16666667,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,40.2,,52.0,,,,,,,,,,,,,,,,
2018-11-05,32.75,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,37.8,,59.0,,,,,,,,,,,,,,,,
2018-11-06,31.66666667,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,31.0,,51.0,,,,,,,,,,,,,,,,
2018-11-07,23.41666667,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,23.8,,44.5,,,,,,,,,,,,,,,,
2018-11-08,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,30.0,,,,,,,,,,,,,,,,
2018-11-09,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,34.0,,,,,,,,,,,,,,,,
2018-11-10,17.75,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,18.0,,33.5,,,,,,,,,,,,,,,,
2018-11-11,18.25,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,19.6,,31.5,,,,,,,,,,,,,,,,
2018-11-12,24.08333333,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,29.0,,48.0,,,,,,,,,,,,,,,,
2018-11-13,34.66666667,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,34.8,,47.0,,,,,,,,,,,,,,,,
2018-11-14,35.58333333,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,37.6,,54.0,,,,,,,,,,,,,,,,
2018-11-15,37.25,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,31.4,,46.0,,,,,,,,,,,,,,,,
2018-11-16,22.83333333,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,17.2,,31.5,,,,,,,,,,,,,,,,
2018-11-17,20.75,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,14.6,,28.0,,,,,,,,,,,,,,,,
2018-11-18,26.33333333,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,20.0,,26.0,,,,,,,,,,,,,,,,
2018-11-19,29.66666667,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,18.0,,43.5,,,,,,,,,,,,,,,,
2018-11-20,25.5,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,22.0,,46.0,,,,,,,,,,,,,,,,
2018-11-21,32.08333333,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,28.6,,50.5,,,,,,,,,,,,,,,,
2018-11-22,32.16666667,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,28.2,,49.0,,,,,,,,,,,,,,,,
2018-11-23,24.33333333,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,18.0,,39.5,,,,,,,,,,,,,,,,
2018-11-24,22.25,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,17.8,,42.0,,,,,,,,,,,,,,,,
2018-11-25,29.83333333,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,20.4,,47.5,,,,,,,,,,,,,,,,
2018-11-26,29.25,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,21.0,,20.5,,,,,,,,,,,,,,,,
2018-11-27,23.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,20.8,,39.0,,,,,,,,,,,,,,,,
2018-11-28,17.5,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,17.2,,16.5,,,,,,,,,,,,,,,,
2018-11-29,25.83333333,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,28.8,,29.0,,,,,,,,,,,,,,,,
2018-11-30,32.33333333,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,29.4,,57.5,,,,,,,,,,,,,,,,
2018-12-01,32.33333333,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,31.8,,63.5,,,,,,,,,,,,,,,,
2018-12-02,30.25,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,30.0,,64.0,,,,,,,,,,,,,,,,
2018-12-03,26.08333333,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,25.8,,64.0,,,,,,,,,,,,,,,,
2018-12-04,34.66666667,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,29.4,,60.0,,,,,,,,,,,,,,,,
2018-12-05,25.0,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,25.0,,46.0,,,,,,,,,,,,,,,,
2018-12-06,25.91666667,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,22.6,,42.5,,,,,,,,,,,,,,,,
2018-12-07,30.41666667,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,29.8,,70.5,,,,,,,,,,,,,,,,
2018-12-08,17.83333333,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,16.2,,32.0,,,,,,,,,,,,,,,,
2018-12-09,21.08333333,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,19.0,,32.5,,,,,,,,,,,,,,,,
2018-12-10,21.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,31.0,,,,,,,,,,,,,,,,
2018-12-11,25.08333333,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,24.6,,41.5,,,,,,,,,,,,,,,,
2018-12-12,18.58333333,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,18.2,,35.5,,,,,,,,,,,,,,,,
2018-12-13,17.41666667,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,17.4,,37.5,,,,,,,,,,,,,,,,
2018-12-14,20.66666667,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,18.2,,38.5,,,,,,,,,,,,,,,,
2018-12-15,22.33333333,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,21.8,,39.5,,,,,,,,,,,,,,,,
2018-12-16,20.25,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,21.0,,24.5,,,,,,,,,,,,,,,,
2018-12-17,18.33333333,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,20.0,,20.0,,,,,,,,,,,,,,,,
2018-12-18,21.0,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,22.4,,29.0,,,,,,,,,,,,,,,,
2018-12-19,35.91666667,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,38.0,,43.5,,,,,,,,,,,,,,,,
2018-12-20,55.83333333,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,62.2,,54.0,,,,,,,,,,,,,,,,
2018-12-21,52.66666667,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,49.6,,35.5,,,,,,,,,,,,,,,,
2018-12-22,38.83333333,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,50.8,,34.5,,,,,,,,,,,,,,,,
2018-12-23,36.33333333,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,39.2,,,,,,,,,,,,,,,,,,
2018-12-24,32.25,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,
2018-12-25,37.91666667,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,51.6,,37.0,,,,,,,,,,,,,,,,
2018-12-26,45.16666667,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,57.2,,36.0,,,,,,,,,,,,,,,,
2018-12-27,45.25,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,55.0,,41.0,,,,,,,,,,,,,,,,
2018-12-28,48.66666667,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,55.6,,48.0,,,,,,,,,,,,,,,,
2018-12-29,20.91666667,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,23.4,,13.0,,,,,,,,,,,,,,,,
2018-12-30,16.58333333,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,16.0,,8.0,,,,,,,,,,,,,,,,
2018-12-31,16.33333333,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,19.0,,8.0,,,,,,,,,,,,,,,,
2019-01-01,17.75,,,,,,,,,,,,,,,12.0,,,,18.0,,,,,,,,,,,,,,,,,,17.2,,10.5,,,,,,,,,,,,,,,,
2019-01-02,19.25,,,,,,,,,,,,,,,12.0,,,,19.0,,,,,,,,,,,,,,,,,,22.0,,13.0,,,,,,,,,,,,,,,,
2019-01-03,21.5,,,,,,,,,,,,,,,16.0,,,,22.0,,,,,,,,,,,,,,,,,,24.6,,18.5,,,,,,,,,,,,,,,,
2019-01-04,27.33333333,,,,,,,,,,,,,,,16.0,,,,27.0,,,,,,,,,,,,,,,,,,27.6,,42.0,,,,,,,,,,,,,,,,
